ID,CNT_TBM,CNT_ATM,CNT_POS,CNT_CSC,CNT_TOT
33450,29.0,3.0,2.0,1.0,35.0
54382,28.0,20.0,4.0,1.0,53.0
30326,13.0,3.0,2.0,1.0,19.0
15051,20.0,27.0,2.0,1.0,50.0
72663,10.0,4.0,2.0,1.0,17.0
80417,18.0,11.0,13.0,1.0,43.0
43398,10.0,3.0,2.0,2.0,17.0
31392,14.0,30.0,2.0,1.0,47.0
76494,26.0,4.0,2.0,4.0,36.0
57456,13.0,3.0,2.0,1.0,19.0
79238,78.0,4.0,3.0,1.0,86.0
16714,25.0,9.0,2.0,1.0,37.0
82180,15.0,12.0,2.0,1.0,30.0
9863,67.0,10.0,2.0,1.0,80.0
87616,41.0,3.0,2.0,1.0,47.0
35899,64.0,12.0,8.0,11.0,95.0
80220,57.0,25.0,7.0,11.0,100.0
36282,47.0,12.0,2.0,7.0,68.0
75798,31.0,31.0,2.0,9.0,73.0
14571,104.0,3.0,2.0,1.0,110.0
50555,73.0,13.0,10.0,10.0,106.0
14960,165.0,3.0,2.0,2.0,172.0
80215,131.0,23.0,9.0,5.0,168.0
83359,76.0,3.0,2.0,1.0,82.0
9495,38.0,55.0,11.0,9.0,113.0
85208,64.0,4.0,2.0,8.0,78.0
25266,12.0,3.0,2.0,3.0,20.0
87277,49.0,30.0,7.0,1.0,87.0
74445,88.0,11.0,58.0,7.0,164.0
67939,304.0,47.0,3.0,1.0,355.0
97677,137.0,57.0,4.0,43.06978837,243.0
72426,30.0,3.0,2.0,3.0,38.0
55569,97.0,3.0,2.0,1.0,103.0
832,88.0,23.0,61.0,23.0,195.0
22736,83.0,13.0,2.0,5.0,103.0
32117,46.0,8.0,2.0,2.0,58.0
82241,87.0,13.0,4.0,2.0,106.0
24913,12.0,20.0,2.0,1.0,35.0
77463,90.0,8.0,2.0,2.0,102.0
8798,16.0,6.0,11.0,2.0,35.0
80307,53.0,3.0,2.0,1.0,59.0
63636,107.0,57.0,33.0,8.0,205.0
60652,53.0,3.0,2.0,3.0,61.0
55131,121.0,18.0,15.0,4.0,158.0
74858,36.0,31.0,38.0,6.0,111.0
77718,313.0,3.0,2.0,7.0,325.0
35518,57.0,82.06801162,35.0,4.0,208.0
51255,71.0,33.0,74.12481095,15.0,240.0
98393,39.0,56.0,22.0,28.0,145.0
16157,65.0,16.0,2.0,1.0,84.0
18116,54.0,56.0,2.0,3.0,115.0
93750,106.0,22.0,36.0,19.0,183.0
42443,72.0,3.0,2.0,1.0,78.0
38849,149.0,39.0,74.12481095,43.06978837,349.0
15776,46.0,3.0,2.0,1.0,52.0
16454,146.0,42.0,44.0,43.06978837,308.0
61923,67.0,12.0,2.0,1.0,82.0
8831,46.0,47.0,7.0,18.0,118.0
76293,47.0,3.0,3.0,5.0,58.0
33548,101.0,14.0,41.0,14.0,170.0
41957,31.0,23.0,2.0,4.0,60.0
3375,79.0,3.0,2.0,1.0,85.0
51769,11.0,4.0,2.0,1.0,18.0
21452,57.0,22.0,39.0,7.0,125.0
86544,11.0,3.0,2.0,1.0,17.0
3822,84.0,20.0,2.0,16.0,122.0
76251,27.0,24.0,2.0,1.0,54.0
38446,163.0,13.0,2.0,1.0,179.0
874,110.0,34.0,7.0,1.0,152.0
64740,99.0,19.0,15.0,1.0,134.0
80635,42.0,82.06801162,7.0,43.06978837,328.0
77708,55.0,15.0,2.0,1.0,73.0
25212,47.0,31.0,10.0,13.0,101.0
40243,60.0,21.0,2.0,1.0,84.0
55356,26.0,5.0,4.0,1.0,36.0
42716,12.0,3.0,2.0,1.0,18.0
89353,81.0,41.0,2.0,3.0,127.0
9525,37.0,17.0,6.0,5.0,65.0
83700,81.0,12.0,4.0,1.0,98.0
3587,233.0,23.0,2.0,9.0,267.0
5035,19.0,3.0,2.0,1.0,25.0
9166,28.0,3.0,2.0,1.0,34.0
26044,130.0,67.0,3.0,8.0,208.0
9639,19.0,15.0,4.0,13.0,51.0
80737,251.0,24.0,6.0,1.0,282.0
55665,14.0,3.0,2.0,2.0,21.0
66378,34.0,6.0,2.0,2.0,44.0
75209,24.0,50.0,18.0,1.0,93.0
64257,14.0,3.0,14.0,43.06978837,78.0
66478,97.0,29.0,33.0,9.0,168.0
48721,33.0,14.0,18.0,7.0,72.0
20478,59.0,3.0,2.0,6.0,70.0
443,22.0,18.0,41.0,1.0,82.0
91394,10.0,25.0,2.0,1.0,38.0
98641,102.0,9.0,2.0,1.0,114.0
49338,13.0,3.0,2.0,5.0,23.0
37310,53.0,71.0,2.0,7.0,133.0
21596,11.0,3.0,2.0,1.0,17.0
82205,59.0,22.0,40.0,12.0,133.0
31003,68.0,3.0,2.0,6.0,79.0
28483,27.0,3.0,2.0,1.0,33.0
93937,28.0,3.0,2.0,1.0,34.0
78023,28.0,3.0,2.0,4.0,37.0
76341,50.0,58.0,3.0,12.0,123.0
21598,19.0,32.0,7.0,1.0,59.0
69012,48.0,50.0,9.0,4.0,111.0
93600,19.0,3.0,2.0,1.0,25.0
64245,45.0,14.0,7.0,5.0,71.0
97477,109.0,3.0,2.0,1.0,115.0
89977,139.0,17.0,74.12481095,15.0,271.0
36661,16.0,3.0,2.0,3.0,24.0
76195,29.0,7.0,25.0,1.0,62.0
41688,109.0,21.0,38.0,19.0,187.0
78990,43.0,4.0,2.0,4.0,53.0
76596,75.0,3.0,2.0,12.0,92.0
33864,85.0,3.0,2.0,1.0,91.0
97892,74.0,3.0,2.0,6.0,85.0
54907,18.0,9.0,3.0,1.0,31.0
28351,64.0,12.0,11.0,16.0,103.0
70053,18.0,65.0,9.0,1.0,93.0
49011,86.0,25.0,2.0,3.0,116.0
88783,69.0,3.0,2.0,1.0,75.0
32073,76.0,3.0,2.0,1.0,82.0
27500,14.0,3.0,2.0,6.0,25.0
94344,202.0,13.0,2.0,1.0,218.0
28401,94.0,7.0,14.0,11.0,126.0
54154,54.0,82.06801162,8.0,1.0,240.0
49436,80.0,3.0,39.0,2.0,124.0
89303,53.0,3.0,2.0,11.0,69.0
64662,11.0,3.0,2.0,1.0,17.0
97046,124.0,27.0,3.0,1.0,155.0
43918,101.0,69.0,45.0,12.0,227.0
11347,35.0,12.0,2.0,1.0,50.0
10809,70.0,82.06801162,2.0,43.06978837,255.0
45085,52.0,4.0,2.0,1.0,59.0
5396,73.0,24.0,43.0,24.0,164.0
85881,83.0,30.0,2.0,2.0,117.0
42673,43.0,19.0,3.0,5.0,70.0
53759,65.0,27.0,5.0,4.0,101.0
26471,39.0,3.0,2.0,5.0,49.0
89500,15.0,10.0,2.0,6.0,33.0
86948,27.0,32.0,2.0,1.0,62.0
36217,35.0,16.0,2.0,9.0,62.0
777,11.0,6.0,2.0,1.0,20.0
33386,36.0,12.0,2.0,1.0,51.0
66922,113.0,20.0,26.0,16.0,175.0
27823,35.0,16.0,3.0,2.0,56.0
69280,27.0,8.0,7.0,3.0,45.0
41088,55.0,25.0,3.0,2.0,85.0
82173,81.0,31.0,63.0,7.0,182.0
21205,21.0,8.0,2.0,1.0,32.0
88993,14.0,3.0,2.0,1.0,20.0
67518,40.0,29.0,16.0,8.0,93.0
63472,117.0,4.0,2.0,7.0,130.0
66612,97.0,13.0,7.0,5.0,122.0
27357,14.0,3.0,2.0,1.0,20.0
78207,31.0,8.0,2.0,2.0,43.0
11047,13.0,4.0,2.0,1.0,20.0
48861,26.0,4.0,2.0,9.0,41.0
34152,19.0,11.0,2.0,1.0,33.0
75971,39.0,45.0,2.0,2.0,88.0
49212,37.0,8.0,52.0,13.0,110.0
76051,87.0,21.0,70.0,3.0,181.0
44708,13.0,3.0,2.0,1.0,19.0
74893,32.0,14.0,38.0,1.0,85.0
86029,13.0,34.0,3.0,1.0,51.0
60987,20.0,3.0,2.0,1.0,26.0
30918,13.0,3.0,2.0,1.0,19.0
79035,10.0,19.0,2.0,1.0,32.0
35444,11.0,3.0,2.0,1.0,17.0
67168,24.0,24.0,2.0,1.0,51.0
50908,79.0,25.0,2.0,1.0,107.0
10037,10.0,3.0,2.0,3.0,18.0
91958,91.0,22.0,8.0,2.0,123.0
50985,45.0,3.0,2.0,10.0,60.0
25222,63.0,18.0,6.0,27.0,114.0
32851,156.0,3.0,2.0,1.0,162.0
79565,15.0,5.0,2.0,4.0,26.0
44505,47.0,11.0,8.0,2.0,68.0
18293,94.0,3.0,2.0,1.0,100.0
86182,32.0,3.0,15.0,11.0,61.0
3300,14.0,3.0,2.0,1.0,20.0
68307,103.0,30.0,2.0,43.06978837,218.0
43577,26.0,3.0,2.0,4.0,35.0
12543,80.0,17.0,24.0,3.0,124.0
75514,133.0,18.0,3.0,4.0,158.0
73974,69.0,47.0,35.0,4.0,155.0
52371,74.0,3.0,5.0,4.0,86.0
21101,139.0,37.0,74.12481095,31.0,330.0
53434,137.0,55.0,8.0,10.0,210.0
56679,13.0,5.0,2.0,1.0,21.0
46087,83.0,40.0,10.0,5.0,138.0
73194,88.0,10.0,17.0,2.0,117.0
90831,59.0,6.0,2.0,2.0,69.0
52297,15.0,30.0,2.0,1.0,48.0
76993,28.0,3.0,2.0,1.0,34.0
1972,17.0,3.0,11.0,1.0,32.0
57262,124.0,32.0,3.0,2.0,161.0
11540,155.0,3.0,2.0,1.0,161.0
36501,68.0,64.0,74.12481095,2.0,291.0
8964,108.0,35.0,28.0,24.0,195.0
3994,93.0,3.0,2.0,11.0,109.0
45223,48.0,3.0,2.0,4.0,57.0
29070,10.0,5.0,2.0,1.0,18.0
27690,11.0,3.0,2.0,2.0,18.0
89914,28.0,41.0,13.0,9.0,91.0
80954,13.0,3.0,2.0,2.0,20.0
56418,55.0,5.0,2.0,1.0,63.0
2135,17.0,3.0,2.0,1.0,23.0
62610,175.0,15.0,2.0,2.0,194.0
66904,83.0,45.0,74.12481095,3.0,213.0
73901,10.0,3.0,2.0,2.0,17.0
11913,12.0,7.0,2.0,1.0,22.0
17508,112.0,3.0,58.0,2.0,175.0
85502,101.0,59.0,10.0,2.0,172.0
18601,28.0,3.0,3.0,1.0,35.0
90860,11.0,3.0,2.0,2.0,18.0
70985,31.0,37.0,9.0,7.0,84.0
22223,93.0,19.0,2.0,10.0,124.0
89954,137.0,24.0,63.0,1.0,225.0
19615,205.0,3.0,2.0,1.0,211.0
39265,103.0,3.0,2.0,5.0,113.0
27921,221.0,3.0,2.0,15.0,241.0
23165,55.0,23.0,20.0,4.0,102.0
29860,135.0,22.0,22.0,9.0,188.0
7427,10.0,23.0,2.0,1.0,36.0
78852,111.0,3.0,2.0,1.0,117.0
23007,50.0,33.0,3.0,8.0,94.0
29046,13.0,16.0,2.0,1.0,32.0
88069,116.0,3.0,2.0,3.0,124.0
23346,25.0,3.0,2.0,1.0,31.0
17311,18.0,37.0,2.0,1.0,58.0
31727,42.0,3.0,2.0,1.0,48.0
64362,54.0,10.0,9.0,7.0,80.0
62674,42.0,20.0,24.0,1.0,87.0
